Time_submitted,Review,Rating,Total_thumbsup,Reply
17-04-2022 05:15,Constantly running into problems where my music goes intermittent while the app is running in the background with my screen off. Otherwise I can't live without it so-,3,1,
17-04-2022 05:11,Hasn't worked properly with my car over Bluetooth for a few months now. Track metadata does not change after first track. Only solution was to install an old version. Loads of similar stories around but no solution. Useless,2,0,
17-04-2022 05:11,I love this app you can listen to music with your phone off!,5,0,
17-04-2022 05:06,It's just i can't understand why I could've listened to a song and the next day it's name is faded and it doesn't want to play,2,0,
17-04-2022 05:01,Use spotify for everything love it!!!!,5,0,
17-04-2022 04:59,THE APP IS REALLY SUPER COOL AND I LIKE IT BUT ADS ARE REPEATING CONTINUES LY SOME TIMES AND SOME SONGS ARE NOT PLAYING,5,1,
17-04-2022 04:57,I say 4 bec I love this app but I only get to here the songs I already heard over and over sometimes but other than that it is good,4,0,
17-04-2022 04:54,April 16 2022. App is garbage. So many issues lately. No button to skip or pause. Have to end the program to stop music. For a multi billion dollar company you would think you could get the app right,1,1,
17-04-2022 04:54,App closes at least 3 4 times in 40 minutes. Unable to enjoy songs even for 30 min,2,0,
17-04-2022 04:36,Payed subscription to a service to get rid of ads and listen to music offline but it pauses and stops all the time even on the music i have downloaded try to fix the issue from the help options and its still doing it.(update) the original issue was fixed by buying a new phone but now podcasts that are downloaded will stop when you lose reception,1,1,"Hey, sorry to hear that. There are some steps that might help over at support.spotify.com - just look for “I need help with my downloads”. If the issue persists, we’d suggest reaching out to our Customer Service team by clicking “Contact Spotify” at the bottom of the page."
17-04-2022 04:34,Build is completely unstable. Player is broken beyond belief will randomly start playing music completely by itself.,1,0,
17-04-2022 04:34,"Stability is awful across IOS / Android. Whatever Spotify was doing good, it's done. Time to find a new service.",3,0,
17-04-2022 04:33,I love the app but ur missing a lot songs,3,0,
17-04-2022 04:33,Best music app but it needs a way to delete the recently played for mobile users,5,0,
17-04-2022 04:32,Search bar is cut off by top notification bar on pixel 4a 5g. Preview of current song also not populating in dropdown bar,3,0,
17-04-2022 04:31,Fixed their bugs and it has been a great streaming service ☺️,5,0,
17-04-2022 04:23,Fantastic and.most enjoyable and easy to get your favourites,5,0,
17-04-2022 04:12,Oh yeah Spotify is good to play music with me!,5,0,
17-04-2022 04:11,I love Spotify!,5,0,
17-04-2022 04:09,"I pay for premium but man every update on Samsung 21 Plus this app crashes, loader / widget doesn't work properly and completely becomes useless. Uninstalled and reinstalled and still same issues. Please work on Galaxy 21+ updates devs...",2,0,
17-04-2022 04:08,What the heck is going on with Spotify!! There's too much wrong with it to even say! Fix your stuff!! I pay too much for this to not work!,1,1,
17-04-2022 04:07,"The controls are extremely confusing, so much so that it feels like the app decides for me what I listen to",2,0,
17-04-2022 04:03,"The only problem I have is when playing through a Bluetooth speaker, it will only play 4 songs in a loop or break the app entirely",4,0,
17-04-2022 03:59,"It sounds like many other users are also having this issue - the app doesn't show what song is currently playing, there is no way to pause or restart the song, it randomly stops playing. I have uninstalled and reinstalled the app, logged in and out, cleared my cache, don't everything that I can. Have been a paying Premium member for at least 5 years now and this is the worst user experience I have ever had with this app. Recent update did not fix the problem. Please help",1,3,
17-04-2022 03:57,Great app but... Mutch harder than I thought To use because the old Verizon of spotify you didn't Need to like the song then Press the shuffle play Button but it is a good app!!!,5,0,
17-04-2022 03:56,Amazing app even without a subscription,5,0,
17-04-2022 03:54,"Amazing selection, from obscure oldies to,New releases.love it",5,0,
17-04-2022 03:40,"All the music options are great, but the recommended music is awful. Like, not even close to the type of music I enjoy. I wish their predictive algorithm was better.",3,0,
17-04-2022 03:38,"I love your different colours feature in different songs,it's sooo beautiful...also very nice 😌 sounds playing always Love ❤ you Spotify for free super quality 🎵 🎶 🎵",5,0,
17-04-2022 03:38,"Since your new update it keeps glitching bad. I've tried multiple ways to fix it including clearing cache, reinstalling, logging out and back in. I'm trying to go through a whole playlist and have to start over cause it kicks me off. Or I cant pause it cause the bar has disappeared. I have to close the whole app. About to find a new app. I've even contacted your ""chat"" no help. Go back to the old version. Not just my device or account. My bf too.",1,15,
17-04-2022 03:36,Awesome convenient and easy to access I have no issues at all with Spotify,5,0,
17-04-2022 03:32,"Playlist shuffle gets all F'd up when switching from listening from one device to another. Why is it so hard to keep track of what song you have listened to when switching devices? Been reporting this for ages, like i dont know why this is taking so long to sort out. The sign up process is ridiculous. Music service overall is good.",1,39,Hey! We have more info about this in our Privacy Center at https://spoti.fi/2zG7sMx. Hope this clears things up.
17-04-2022 03:25,The app keeps glitching. Music will suddenly stop playing or the queue completely disappears so i have to restart the app everytime. Sometimed restarting it doesn't fix the issue :/,3,1,
17-04-2022 03:24,Great app! Loving the new lyrics update haha,5,0,
17-04-2022 03:22,It's easy to find songs for me and it's cool how Spotify gets a playlist with music close to the music you listen to.,5,1,
17-04-2022 03:20,"I love Spotify, but its stopped working for me recently. It just wont play music anymore. So for now, there is 0 point in getting Spotify!",1,0,
17-04-2022 03:19,"No connection at all times. Even with 5 bars. Literally unusable. Edit: Was trying to listen to lore podcast and I have great news! While Spotify is still dogshit (because it still wont connect), I found Pandora! And it has the Lore podcast! And it works!!!",1,1,
17-04-2022 03:19,"Should be able to import stored music. Spotify doesn't have all of the artists music either, thinking about canceling my membership and going back to Napster.",3,0,
17-04-2022 03:18,"there seems to have been a decline in my control of music played. Also PAY THE PEOPLE WHO MAKE THE MUSIC. Other than that,it's pretty cool .",1,0,
17-04-2022 03:12,Showing no internet connection even we have the connection on! So that makes irritating!,4,0,
17-04-2022 03:02,A few songs I could not find that is on every other app other then that it's perfect!!,4,0,
17-04-2022 02:58,Very good collection and what ever we need in music we get here,5,0,
17-04-2022 02:58,"Use to be an amazing app do to glitches its next to unusable The ""recent"" (over two months) glitch causing the play bar to disappear means you can't change rewind or even know what song is playing this is unacceptable from an app I pay for.",1,0,
17-04-2022 02:53,"Nice features, easy to use, price acceptable, i do enjoy music with spotify 💓🔥",5,0,
17-04-2022 02:49,why cant free android users have their playlist play in the order they put it in? i didnt spend ages organising my playlists on my iphone just so i could only play shuffled playlists on my android. it gets annoying having to search songs and play them myself.,1,0,
17-04-2022 02:48,"Good app all in in all. The recent update does not work on 2 of the phones I've tried it on (s22 Ultra and Nokia 9 pureview) constantly crashes, and needs multiple force stops just to play music properly. Multiple other reviews confirm this. Do y'all not test apps at all?",2,0,
17-04-2022 02:47,"Best recommended songs! Updated in 04/22, this app has stopped playing music often and the song quality isn't yet on par with Apple music.",3,0,
17-04-2022 02:43,Very good! Redid my review because you can finally choose which song you want to listen to!,5,0,
17-04-2022 02:42,I am giving 4 star because it's too expensive for me to do the monthly subscription. I would love more flexible lower prices. I love the richness and usability of the app. Thanks,4,0,
17-04-2022 02:39,"When I open the app from Shazam it won't recognise the track/artist unless I manually search. Now the play bar keeps disappearing so I have to turn down the phone's volume and let endless random songs play until it reappears. Restarted phone twice, updated, problem still occurs. Now has cut out on my bluetooth headphones so all I'm getting is intermittent static. Emailed support. So annoyed. They can give a celebrity racist $100 million but can't be bothered to fix their own app. Ridiculous.",2,0,
17-04-2022 02:32,"This is like your personal musical library that has everything, the best!",5,0,
17-04-2022 02:29,New update is super buggy with bluetootj,3,0,
17-04-2022 02:29,"Love me some Spotify, & recommend Premium to anyone! It's the best!",5,0,
17-04-2022 02:18,There's always a problem! I do everything to fix it which takes forever it'll run fine for a while then a new problem will come up. Some problems I haven't even fixed having to restart the app when they occur!,1,0,
17-04-2022 02:14,"Nice enough app for listening to various kinds of music. Ads may irritate , otherwise fine",4,0,
17-04-2022 02:13,"Super frustrating, upgraded again to premium and it skips through songs and podcasts, sometime it just stops and I have to start the podcast again (it stops for no reason). Unable to skip forward the 15 seconds anymore either the option has just gone from my app",2,0,
17-04-2022 02:13,I used to love this app but I can't listen to a song anymore without it pausing and I can't even see the player,2,0,
17-04-2022 02:09,Seriously what's wrong with spotify lately? I am premium user who mostly listen to podcast. I am trying to finish the last episode of the spotify exclusive podcast but it's so painful. It plays for 10' then stops. It has been happening for a while now but after trying everything I can it won't improve. Moving on! Bye bye.,1,1,
17-04-2022 02:02,"Wouldnt think of switching. For ANY price. SPOTIFY is the one and only. They are the best option, when it comes to great music, that sounds great.",5,3,
17-04-2022 01:56,New and unavoidable problem started the past week or so. The only way to fix it is to force close the app and then opening it fresh. It's similar to everyone else's problem that the music plays by itself and there's no way to open and control your currently playing song within the app.,2,1,
17-04-2022 01:51,"Been using this app before memberships where even a thing. Been a paying member for years and sick to hell of this app over the last month or two playing up, stopping music and starting on a different song. Frustrating as, if it's not addressed will be taking my subscription else where.",1,0,
17-04-2022 01:49,Suddenly the app will not display controls for starting or stopping songs that are playing and the only way to stop the song is to completely close out the app. Android,1,0,
17-04-2022 01:48,Great app for music. You can lock screen while listening to Spotify without having to pay. YouTube app you have send money to unlock that feature.,5,0,
17-04-2022 01:48,I keep writing review and it disappears! On Android Bring back feature that puts red minus sign next to sobg in my playlist when I hide/dislike a song. Sometimes it's an accident and song I hid is nowhere to be found to reinstate it!,4,0,
17-04-2022 01:41,"Every time I have used Spotify since November of 2021 is will pause my music every time my phone loads, now since April 10th, it has been pausing randomly, I've tried everything online but it just isn't working. Tell me what is wrong please.",2,0,
17-04-2022 01:40,The play bar keeps disappearing of late.,4,0,
17-04-2022 01:38,"I spend too much money every month for a service that doesn't work. I've been a loyal customer for a long time. I pay for the family plan. Not sure if they are working on the bugs or not. Came on here to see if anyone had gotten a response. Crickets... I figure I'll give it another couple days, and I'll have to cancel my account. At this point, I would highly recommend finding another app.",2,0,
17-04-2022 01:38,Nice app to listen music it was useful for lovers 😍,5,0,
17-04-2022 01:32,"Too much ads, constant skipping of songs. Sorry, but this just wasn't working for me. A good song would come on then an ad would start playing. This happened several times. No more spotify.",2,0,
17-04-2022 01:31,"I held out from using this app for a long time but after some use I can honestly say, I wish I wouldn't have. Mainly here for Joe tbh. Can we get a commen section?",4,0,
17-04-2022 01:23,"I haven't listened to any podcasts, but the music is just what I want. In any mood. Spotify always delivers.",5,1,
17-04-2022 01:23,Super buggy latest update. Good service overall.,3,0,
17-04-2022 01:20,"Great app, very easy to use",5,0,
17-04-2022 01:20,"I'm paying for premium but I'm getting 30 second ads on podcasts. They're unskippable. Also multiple instances of spotify run on my now playing list in the notification bar. App often pauses while playing through downloads and wifi, the now playing bar no longer shows up.",1,24,
17-04-2022 01:18,I want to give it a 5 because it is an amazing app. However it is not optimized for offline mode. It is not usable and all downloads disappear off your phone within a couple days instead of the allotted 30 day time. I work out of phone service for weeks at a time so having all songs disappear is really terrible.,1,45,
17-04-2022 01:17,I'm trying to listen to music but it changes it to a random one and also I got 5 ads in less than 10 minutes.,1,0,
17-04-2022 01:16,I don't understand how I pay for premium but I still get ads on podcasts. I've cancelled my subscription and uninstalled,1,0,
17-04-2022 01:12,"Trashy app just plays random songs until you buy premium even if you specifically choose a song it will give you a preview and then play some other random garbage, wouldn't recommend to anyone not willing to buy premium.",1,0,
17-04-2022 01:10,"The genre slider widget on the liked song page doesn't slide at all anymore, hiding half the genres from selection.",3,0,
17-04-2022 01:08,"You really have to pay for the subscription, but Spotify stays in the new ish when it comes to the genre I vibe with, rap, hip hop, gangsta rap, drill & trap rap !!!",5,0,
17-04-2022 01:05,Playing/Status bar just disappears and I have to manually force close app and restart every timr,1,0,
17-04-2022 01:03,"Hi Spotify, Lately when I play a music in Spotify app, my play bar doesn't displayed. This issue is oftenly happens. I have to kill the app and open again to resolve it. This is annoying. I'm using Samsung Galaxy A52 with One UI 4.1.",4,0,
17-04-2022 00:59,"There should be an option to reset the play count of songs. If you have a long/old playlist, the newly added sogs are played desproportionally more than the old ones when set to random, which means, the randomness is very predictable. Otherwise, the premium is worthy.",5,2,
17-04-2022 00:59,Great app for music.,5,0,
17-04-2022 00:55,"The reliability of this app has not been good recently. For some reason, podcasts will pause for a few moments every 5-10 minutes. Also, the play, rewind, fast forward bar disappears occasionally. Then there is no way to stop or pause except for force shutdown of the app. Used to love this app, but these changes are very sloppy.",2,33,
17-04-2022 00:54,Really good collection and suggestions 👍 Edit- I choose and play a song but in reality it plays something else. Definitely an issue with app. I do not face any such issue on other music apps...,3,0,
17-04-2022 00:54,"Sorry, I wanted to like Spotify, but Amazon's quality is FAR superior",3,0,
17-04-2022 00:51,"Turning on and playing randomly, not showing the player and stopping intermittently. Very very buggy app. Considering the amount I'm paying it is criminal.",1,0,
17-04-2022 00:49,Best music listening 🎧 app 👌👍👍 this app is great and provide great experience,5,0,
17-04-2022 00:42,"Cant even use the Spotify app. Just gonna cancel the service,they dont want to seem and try fix the issue! Will give my $20/mnth to a different company. Spotify you really do suck!",1,0,
17-04-2022 00:41,I can't skip music's? can't choose music of my choice ? damn you go too far just for not subscribing,2,0,
17-04-2022 00:41,"Overall an amazing source for music. If you pay for the premium package it's par none. However, after maintaining a premium account for several years, I had let the membership lapse due to personal reasons. I've been using the free version for a while now and no matter how many advertisements I watch, I know, for a fact, I have never received 30 minutes of uninterrupted music. This being my only complaint. I use the app daily. Just stop lying about the 30 minutes of music.",4,58,
17-04-2022 00:36,"Absolutely LOVE this app! I was with Pandora before, but this app is much better! You have a lot more choices and can organize your music the way you want to. It's a great app! ❤️",5,1,
17-04-2022 00:35,Instability issues seem to be resolved,5,1,
17-04-2022 00:33,"After the recent update, the player in the app started to disappear randomly and I have to close it and open it again for it to appear again. Quite annoying. UPDATE:I think it's fixed now",5,2,
17-04-2022 00:32,"As of this new update or the last one, Spotify stopped working with Android auto.. As a paying customer, I hope this gets fixed soon.",3,0,
17-04-2022 00:31,Probably best music platform for all listeners out there in the world . Go for it,5,0,
17-04-2022 00:29,My only music choice these days. Definitely invest in premium.,5,0,
17-04-2022 00:28,"Spotify had been extremely buggy lately, dropping out at random moments and requiring frequent resets in order to stay connected to devices",3,1,
17-04-2022 00:23,This app adds songs to my playlist without my permission and we only get 6 skips per hour. And we also need premium to download songs,2,0,
17-04-2022 00:20,"Used to love this app, but now it glitches most of the time and stops playing music randomly. Will not show me what song in currently playing and takes forever to load. Hopefully the problem will be fixed with next update.",3,1,
17-04-2022 00:16,Always good and easy to use.,5,0,
17-04-2022 00:16,"Points for having seamless integration with other platforms and possibly the largest collection. The algorithms are also very good. However, cost of premium is not fully justified if offline mode consistently doesn't work, downloaded songs don't appear and the app randomly looses internet connection (I experience these issues multiple times a day). Reinstalled app, latest update, ensured other apps still have internet access.. but it's still has bugs. Looking for alternatives!",3,41,
17-04-2022 00:11,I love Spotify it is the best for listening to music and I love music,5,0,
17-04-2022 00:05,Perfect for all my music and Podcasts,5,0,
17-04-2022 00:01,"Works OK - I have premium account and tried adding additional payment method and the account crashed, then had to reinstall it. When I reset password it took 24 hours to receive the email, very frustrating. App has started to not show what song is currently playing Mar 22.",3,0,
16-04-2022 23:44,A whole amazing world of music and blogs has just opened up for me. It's awesome,5,0,
16-04-2022 23:32,"alright so they changed back the app so I'm changing my review, the ads are so annoying between every 2 songs is 7 ads it's sad and then there's premium it's 10 dollars a month to do stuff I could do with YouTube",1,0,
16-04-2022 23:31,"Seriously, what is going on with this app lately? It either crashes or I have to force close the app in order to get it to stop playing. First time ever having to deal with this issue. Will edit review back to positive rating once these issues are resolved by the developers",1,2,
16-04-2022 23:30,"The latest update is driving me insane! Bring back the X in the notification bar to CLOSE IT OUT or the PAUSE and SWIPE to CLOSE IT OUT. It stays on even when linked apps and the main app are closed. Makes it next to impossible to use voice to text, etc. From 5 to 1 stars in one update. Fix it ASAP!!",1,1,
16-04-2022 23:27,It keeps glitching and not letting me use the controls to what I'm listening to.,3,0,
16-04-2022 23:26,Stops or pauses randomly. Very buggy atm,2,1,
16-04-2022 23:23,The playlist always updating. Everytime i dont use the app for days. Where i used premium so that i could download and play it offline but some of the music needs to download and it doesnt play when offline.,2,0,
16-04-2022 23:13,"why did your latest update screw up the app. why do I pay to have it glitch, and then not give play, pause skip options. others have said the same thing. fix it asap or start losing more customers. plenty of competitors in music streaming",2,1,
16-04-2022 23:05,Who ever developed the feature for others to use MY speaker automatically. I hope you get fired and have a horrid life. Especially after I've turned off your stupid feature and then today I open up to a notification that some moron turned it back on for me as if it was a good thing for me. I sincerely hope the person who made this a feature boils from the inside out.,1,1,
16-04-2022 23:04,Great app but this latest update is lousy...,4,0,
16-04-2022 23:03,I Can't pause my music anymore I have to shut down the apps complethe options weightly and it doesn't show me what's playing currently anymore It used to be a cool app,1,1,
16-04-2022 22:55,Cant play cant skip can do anything anymore after the update and I have Spotify since 2017,1,1,
16-04-2022 22:55,Spotify has killed support for Kenwood radios with android phones. No notice no nothing and the radios are still be sold as having Spotify functionality. Total ripoff and now a scam.,1,0,
16-04-2022 22:53,Spotify is a garbage app. Constant updates but with NO information on what bug fixes are being actually fixed. App doesn't work well with android auto causing frequent need to restart my phone to get it to work. Get your ACT TOGETHER SPOTIFY....,1,3,
16-04-2022 22:52,Spotify has always been great until lately. I play my music and it cuts out all the time halfway through the song. I pay premium also so why is this happening.,2,0,
16-04-2022 22:49,Spotify is being a complete prick lately! Why!?,1,0,
16-04-2022 22:39,I can now mark podcast episodes as played in bulk. Thank you for fulfilling my request.,5,0,
16-04-2022 22:37,"The app is garbage, nothing ever loads, I'll press play on an play list and it play random things not on the play list, I'll play things form a artest and the next song isnt by them, the app never works none of my playlist transfered to my new phone and all it does is lag. Absolute garbage!!",1,0,
16-04-2022 22:37,The playbar keeps disappearing. So now I can't pause anything. Happens with music and podcasts.,2,0,
16-04-2022 22:32,"Increasingly buggy. Can't rightly determine if you have internet or not, when other apps can. Main ""now playing"" UI breaks and gets stuck playing music. Notification bar gets stuck and won't clear despite nothing playing. Music presumptively resumes after other audio ends, despite explicit pause of Spotify beforehand. A mess, probably by design at this point. Default of ""shuffle"" baked into play button is just suspiciously ill-conceieved.",3,3,
16-04-2022 22:32,Annoying that your music will sometimes just undownload if you have premium,3,0,
16-04-2022 22:31,Playbar is missing in latest version. Frequent crashes.,1,1,
16-04-2022 22:26,"Been using this app for years, used to be amazing. Recently it began to stop displaying the player controls on my home screen and in the app, and it also stops playing content regardless of what it is at random. Used to be a 5/5, now it is borderline unuseable. Will update my review when these issues are resolved.",1,1,
16-04-2022 22:17,quickly fixed the bugs brought on by the latest update after being notified! back to being an easy to use app.,5,1,
16-04-2022 22:07,"Terrible app. The podcast section is horrible, I don't know why they changed it, still no auto downloads. No longer use for podcasts. I am so sick of hearing the same music in my daily mixes, it's so hard to find some new music lately. The app has become slow and unreliable, especially when offline. Where has the player gone? I am playing a song in the app, I have no controls, can't see what's playing, like it, nor see lyrics! Hate this app.",1,53,
16-04-2022 22:07,"Play bar no longer appears at bottom of app, or in lock screen. No easy way to submit this bug via the app",2,2,
16-04-2022 21:57,I love Spotify but the most recent update is an absolute disaster. The now playing banner constantly doesn't show meaning I have to force quit and relaunch just to skip a song. It also breaks all my headphone/car controls when this happens.,2,1,
16-04-2022 21:56,It is getting on my last nerve that the music keeps stopping if my phone is not turned on and the app open. 😒,5,0,
16-04-2022 21:56,I am a paid subscriber. When I use the app without internet it takes several minutes to load my podcasts and songs. Why? I unistalled and installed it back again. No improvements. Help.,2,0,
16-04-2022 21:54,It's started crashing every ten minutes or so. Incredibly annoying.,1,3,
16-04-2022 21:52,"Glitchy lately, app starts playing but doesn't show now playing bar so you can't start, stop, or skip. Have to hard close app once to get it to play correctly every time. 👎",3,2,
16-04-2022 21:52,Best app for music lover and easy functional....,5,0,
16-04-2022 21:52,really good app. i use it everyday. only problems i have are the amount of ads before a song plays and that the color of your profile picture doesn't make the background that color like it does with the playlists edit: i would really like if you could write a note about a song in a playlist,5,5,
16-04-2022 21:42,"It's OK. I think I like pandora better. But I'm trying to make the switch so I can still listen to Joe rogan. Edit April 2022: still like pandora better. I feel like spotify doesn't have very good suggestions. It's either stuff I listen to already, or top ten pop that I have never showed any active interest in whatsoever. Good musoc catalog, and lots of podcasts. But I do prefer pandoras recommendations and ""station"" format.",4,0,
16-04-2022 21:41,I hate the new update I can never put on a sing that I like and spotify keeps on adding songs to my playlist that I dont like,1,0,
16-04-2022 21:39,I got 30 ads in a row,1,0,
16-04-2022 21:37,Just installed the update that fixed the android auto but the player controls keep disappearing and have to restart the app this was happening before the update,2,1,
16-04-2022 21:29,"Spotify is the AOL for pods. Its the only pod app I have to restart. The only one that resets to the beginning. A few weeks ago, listening to the JRE became a huge p.i.t.a.",1,0,
16-04-2022 21:25,"Its such a wonderful experience to have spotify ive tried other apps. But this is the best one yet ive had this account now for 5+years and love it . only small request, when weekly discovery comes out, if we have already hit the dont like button please dont send those same songs again maybe by different artists ok but the same song and artist, that does get old.",5,2,
16-04-2022 21:23,Wish there wasn't that many adds. But it's really good app,5,0,
16-04-2022 21:21,"Has been frequently stopping while playing music. The ""player"" is no longer on the lock screen or in the notification bar, and opening the app doesn't have the palyer at the bottom. Have to search for album to start it again.",2,1,
16-04-2022 21:19,Tons of glitches the last few months really annoying to use esp while driving,1,1,
16-04-2022 21:17,"Long time premium user. Now I can't get the app to work. Stops working, closes, or if I close the app, it won't stop playing and I'm forced to restart my phone. I will fix my rating after the issues are fixed.",1,1,
16-04-2022 21:17,My music has been so comfy. I'm having a very stressful time now.,5,0,
16-04-2022 21:17,"Not good if it needs to be updated constantly. The app crashes and glitches continuously. One update seems to create new bugs. Too much focus on the veneer but not on the basics. On the last update the music played but no player. Lock screen notifications would be there one update, gone the next so I doubt the reliability of it. I also have to quit it every time as it runs in the background when not playing sucking battery. I am a premium member, however it doesn't feel like a quality service.",1,172,
16-04-2022 21:14,Really unstable to the point of being unusable after the last couple of updates for the whole family across multiple devices. I'm now close to cancelling my family subscription.,1,0,
16-04-2022 21:08,Wonderful app. I just can't justify paying money for music when there so many other ways to play it for free. Soz.,5,0,
16-04-2022 21:07,Songs are sometimes not shown as played in the app even though my phone is emitting the music,3,0,
16-04-2022 21:04,Too many ads every other song. I don't have premium and I won't get premium just to remove the ads. The quality is good overall and no complain with anything else besides the ads,2,5,
16-04-2022 21:02,Song playback has been stopping very frequently for at least the past couple weeks. Not cool for a paid service. Clearing data and reinstalling the app hasn't fixed the issue.,1,2,
16-04-2022 21:01,"They have made a lot of updates & fixes since my last review. I am loving Spotify again! I use it every day. All of my previous glitches have finally been fixed. No complaints here except for the desktop version. It's a bit messy, visually. It's hard to navigate because it looks so different than the app. I'd love to see desktop minimization options, like a widget.",4,405,
16-04-2022 20:59,Love the app and have been using it for years but why does it take up so much space?,3,0,
16-04-2022 20:57,I've been having this app for about 4 years and my favourite part in it is the sleep timer. Though I wish more songs were available on it.,5,1,
16-04-2022 20:55,Best music app except if you dont have premium,3,0,
16-04-2022 20:43,"Love Love Love Spotify.......got all my old faves as well as expanding my musical palette with new music suggestions......much better than the ""other"" music service......... Got a fan of Spotify for life......👍",5,0,
16-04-2022 20:40,"Spotify you HAVE to FIX this right away!!! As you can noticed we are many users very UNHAPPY with this AWFUL lag since the last update. If it is for free well, it's free BUT THE ONES WE PAY FOR A PREMIUM SERVICE **WE ARE IN THE NEED TO GET WHAT WE ARE PAYING FOR , THIS IS RIDICULOUS , IT IS ALREADY WEEKS SINCE THIS IS HAPPENING WE DEMAND A RAPIDLY SOLUTION TO FIX THIS ISSUE OR WHY NOT YOU DO A REFUND TO ALL OF US FOR THE DAYS THAT YOUR PLATFORM IS NOT WORKING PROPERLY?",1,2,
16-04-2022 20:40,"Honestly the app has been oddly slow and clunky lately, not playing after locking the phone sometimes, out of no where, and I the only reason I can figure is a bad back end code like some friends have been teeling me those years. I dont want to but i may have to go to youtubeM spotify... DO SOMETHING... IM TRYING TO LOVE U",3,1,
16-04-2022 20:37,I love how you can listen to any artists you want and how you don't need to worry about the music stopping when you leave the app. Spotify is the best I definitely recommend it!,5,1,
16-04-2022 20:37,I like spotify over a lot of music listening apps but its super glitchy on my galaxy a52 for some reason please fix,3,0,
16-04-2022 20:32,"A want a app that can download music,not to just listen",1,0,
16-04-2022 20:31,"So many bugs on pixel 6. Can't see ""now playing"" huge Bluetooth issues. I keep closing and reopening the app to try and fix it. Please update",3,0,
16-04-2022 20:28,"I really enjoyed Spotify until recently, I Uninstalled then re installed it again because it keep glitching too much, now my music won't download and only plays the same 5 songs all over again, I swear I'm gonna delete it if my music ain't downloaded by the end of the day",2,1,
16-04-2022 20:25,"Music is my ""Solace"" however the only thing that I don't like about SPOTIFY is that I pay for this service every single month (premium) . And I don't even get to keep my music. At least with APPLE music you get to keep your music and play lists.",4,0,
16-04-2022 20:22,The new update doesn't let me play or go back a song I want to play. Deleted,1,1,
16-04-2022 20:19,Excelllent work by Spotify team. Keep it up,5,0,
16-04-2022 20:16,It would have been five stars if you didn't remove neil young's cortez the killer from my playlist... i loved that song,4,0,
16-04-2022 20:14,Getting slower and slower on opening - S22u,1,0,
16-04-2022 20:14,The only issue is that I'm not getting the lyrics card. On desktop they show up but on my android phone there isn't any lyric cards.,5,0,
16-04-2022 20:14,I think they should make it to where you can skip songs as many times as you want without having to pay and you should be able to pick what song you want to listen to without having to pay then I would rate it 5 stars,1,2,
16-04-2022 20:12,It crashes constantly or stops playing many times in every song. I stopped using it!,1,0,
16-04-2022 20:11,"They are very on target with playlists, I really enjoy everything they have and their podcasts also.",5,0,
16-04-2022 20:11,"Been using Spotify for a while now. I love how much is available. I don't like how buggy it is. I'm also not a fan of how they pay labels and producers instead of just paying the artists directly. Artists are always getting screwed over by labels, what makes them think they'll get paid fairly by them..",3,0,
16-04-2022 20:10,I love this app. It's part of my daily life,5,0,
16-04-2022 20:10,The app is always closing itself when it is put on background.. I have tried updating.. But it's not getting fixed.. Sometime Restarting the phone prevents it.. But still it closes itself,5,0,"Hey, can you go to your phone's settings > Apps > Spotify > Battery > and then enable ""Allow background activity"" and disable ""Optimize battery usage""? If that doesn't help, we’d recommend reaching out to our support team at https://bit.ly/2zhNwyX."
16-04-2022 20:08,It can create playlist and add downloaded songs to playlists and there is a button where you get free premium no credit card needed for 4 months,5,0,
16-04-2022 20:07,"Whats up with these new glitches Spotify? Music randomly shuts off, songs don't show as playing on the bottom, and sometimes when it's playing it doesn't show in the notification bar. I've been a subscriber for 5 years or more. Come on, bro. Wack.",2,1,
16-04-2022 20:01,"I love this app, it made me discover so many different artists, artist that I would never get to know otherwise. I love the recommendations of new artist and new songs of followed artists. But the app itself has to emprove when transiting between online and offline, I hate when I have a whole album downloaded and I have to go online just for it to appear in the app, when I already downloaded it.",4,7,
16-04-2022 20:00,"I've loved using Spotify every since I downloaded it, but just recently I've been having problems. Whenever I want to play a song on my phone, it just takes me to a random playlist and whenever I go on a playlist it's only on shuffle play (if anyone can help me with this, please let me know). Other than that, it's a really good app",3,11,
16-04-2022 19:55,"App is iffy. Works whenever it wants to. Literally just paid for premium membership and now the app doesn't work on lockscreen, crashes all the time. Tried updating, uninstalling and re installing it. Going to give this a few more days.",2,0,
16-04-2022 19:51,"Probably the worst app to listen to music, wayyyyyy to many ads, and you also only get 6 skips, Pandora is better",1,0,
16-04-2022 19:50,it is good so far but for some of the songs the are playing and cant hear anything or it play half of the song too.try fix that do it is annoying,3,0,
16-04-2022 19:45,"DONT DOWNLOAD THIS APP. They force lgbtq propaganda and dont allow you any way to block or even not see content youre not interested in. It doesnt matter what you enjoy they just want to push theyre small minded brainwashing podcasts that tell you not to think. Until this app is about the music and podcasts you actually enjoy, DONT DOWNLOAD THIS APP.",1,0,
16-04-2022 19:44,I love Spotify it's the best app to listen to music,5,0,
16-04-2022 19:44,There is a good quality of music which I listen and enjoy 24/7.,3,2,
16-04-2022 19:42,No opinion on ads... very happy with playlists chosen for me by spotify and would love to shuffle all the playlists for more surprises,5,0,
