Time_submitted,Review,Rating,Total_thumbsup,Reply
21-01-2022 03:44,"The latest update has ruined this app. No longer user friendly, non sensical options yet missing very basic features. No longer has car view and the ""car thing"" they are launching is only available in the US. Each update this app gets worse and worse.",1,8,
21-01-2022 03:41,"Okay, here only because of the JRE. Had the free trial a while, while paying for YouTube, so i just switched and i was hoping all the bugs would leave with the paid subscription. They didn't. Constantly pausing it self. Constantly closing it self. Losing where i am in the pod cast. Constantly skipping mid podcast losing my spot. A few of the episodes seem to be tampered with or ment to be frustrating to play. Was trying to play episode 1555 with Alex Jones.Took me a half hour to work",1,9,
21-01-2022 03:32,Very easy to use and monthly subscription fee is very affordable,5,1,
21-01-2022 03:32,Spotijfy is good music aap but add so much. It's problem solve spotify.,1,0,
21-01-2022 03:21,Only 4 star just because there is so many ads and I'll never take subscriptionðŸ˜†ðŸ˜†ðŸ˜†. Just need one more thing in that what song what song I have played should show in recently played list.,4,2,
21-01-2022 03:16,"I have got to be able to listen to music every day and you have it here. You are better than (must I say) utube music, and you deserve mystery and I mean every word. Thank you! I am going back to Spotify now",5,0,
21-01-2022 03:10,"I have to download all songs again, every time I open Spotify.",1,0,
21-01-2022 03:05,"I love the lyrics feature, the automatic Playlist creation per song feature and, my discover weekly Playlist. Xoxo",5,3,
21-01-2022 03:05,Not too bad but can't listen anything offline where can I get the podcast you guys are talking about,3,0,
21-01-2022 02:35,Easy to use and great variety of music,5,0,
21-01-2022 02:22,"This app isnt worth it anymore, the most basic things for a music streaming service is stuck behind a damn pay wall, cant even choose your own music without paying and thats the most basic thing you should be able to do regardless, this is just a big money grab and theres tons of apps better then spotify now, even youtube music and thats something",1,11,
21-01-2022 02:18,The app is so good playlist is great but i am giving this app 3 star because i didn't get the lyrics on this app i have been updated the app also,3,0,
21-01-2022 02:16,Not that great. There are way to many ads and it always repeats the same songs from over 100 of them. I only use this app because there aren't that many other good music apps besides YouTube. Otherwise I guess it's ok.,2,2,
21-01-2022 02:02,I don't know why but there are some songs that are unplayable.... I really like Spotify but because of this feature I am not able to play some of my favourite songs.... And that's really disappointing â˜¹ï¸,3,4,
21-01-2022 02:02,I've had my smart TV for 3 years. I just mounted it on the wall 2 years ago. Then I had trouble making it work. Then a friend showed me in 3-5min. I'm really enjoying all the old programs I like to watch. Thank you so very much.,5,1,
21-01-2022 01:47,Do not download I used Spotify to listen to music while I was shadow boxing now it's trash you have to wait for an hour just to listen to you're playlist and then listen to 50 adds on the way really annoying and when you search a song and press it just gives you. A random playlist and then wait for 30 mins to get to the stupid song and you only have 6 skips then have to wait for an entire hour to get the 6 skips again,1,0,
21-01-2022 01:45,It keeps freezing and it doesn't go to the next song,3,0,
21-01-2022 01:32,Great music wish they wouldn't add music I didn't pick tho,5,0,
21-01-2022 01:16,"Spotify banners and widgets overheat battery. Still, Spotify is dream come true for me. Everything I need for my music. No drama. No load up times, massive selection I haven't been unable to find a track as yet and I listen to some crazy stuff. One thing tho I listen to metal, d and b a bit of hip hop blah blah on your latest suggestions for me you offered James Blunt...really Spotify. Lol. Get this app if you love music.",5,4,
21-01-2022 01:05,Spotify is a great ðŸŽµ streaming service! Their song library is very extensive!,5,0,
21-01-2022 01:03,BRING BACK THE ADD ALBUM TO PLAYLIST BUTTON!!! It's so much more annoying to add songs individually,1,0,
21-01-2022 00:19,I don't like how there isn't an option to not see certain songs in your daily mix but otherwise i like this app,4,1,
21-01-2022 00:17,Great selection and love the amount of Music to listen tooo!!!,5,0,
21-01-2022 00:13,I can't access the lyrics to songs even though I am a premium user,4,0,
21-01-2022 00:00,This app is terrible without a member ship! Cant play a certain song? Look it up! NOW IT WONT EVEN LET ME DO THAT! I press play on the song and something random starts playing! Spotify is terrible!,1,0,
20-01-2022 23:56,Its fine for playing music but i have to pay to skip more than 5 song and i can't select song from liked so this is kinda a rip off,3,0,
20-01-2022 23:44,I dont have lyrics section. I tried reinstall etc but nothing didn't work for me. Pls fix this problem asap.,1,2,
20-01-2022 23:30,Really enjoying Spotify I am 60 and the variety of old and new to listen too is fab ðŸ‘Œ,5,0,
20-01-2022 23:22,The auto play is not working. But overall I enjoyed using it.,4,0,
20-01-2022 23:18,"Im suddenly logged out and im frustrated. I cant get back in, it was great, but now idk whats going on",1,0,
20-01-2022 23:05,Have no control to skip song or to pause,1,0,
20-01-2022 23:01,'library' view is awful. I can't think of why you still haven't changed this. 'Liked songs' folder is fine but still no practical way to view list of artists with liked songs without individually following them all.,2,6,
20-01-2022 22:51,"Waaaaaay to many adds on the free version, but overall a chill app with good recommendations and sound quality",3,0,
20-01-2022 22:45,"I literally use Spotify every day! 100% worth the price of premium, they give daily music recommendations that are actually condusive to what I like, and I'm pretty picky!",5,2,
20-01-2022 22:43,"Very unhappy, each time I time to play a song it would not work, or kept stopping",1,0,
20-01-2022 22:33,"Just put, THE BEST radio form I've listened and had. To have your own playlist at disposal is very satisfying to say the least. Highly recommend it to all to subscribe and try it out. Quite entertaining by far.",5,1,
20-01-2022 22:30,"Glitches are rediculous even on brand new phone, and will sometimes even play up to 5 minutes of ads with only 1 song... They're really trying way too hard to annoy people into premium.",1,0,
20-01-2022 22:27,Excellent app for listening and creating play lists. Too bad they (Spotify) screw the artists over by paying them next to nothing for their music and hard work. Corporations; money over ethics.,5,2,
20-01-2022 22:26,Used to love this app. Now 2 songs and 3 commercials 2 songs 4 more ads. Also while playing MY Playlist they add songs they think I'd like or remake versions of my songðŸ˜¡ I can Play a radio station with less ads,2,0,
20-01-2022 22:18,Such a disgusting and boring application it is. Continously showing add after each songs.,1,0,
20-01-2022 22:16,Really good music and podcast player. And they don't seem to be to caught in all the woke censorship cancel culture stuff going around. That is good as I've been a paying member for about 10 years now as I'd hate to have to cancel my subscription due to telling me what to think.,5,4,
20-01-2022 22:14,I love it! But I have been using it since 7 AM and it's now 3 PM and the app has used %13 of my battery! It takes so much battery!,5,0,
20-01-2022 22:13,Wonderful music experience! I will always support Spotify â¤ï¸,5,0,
20-01-2022 22:09,I would give 5 stars if I had gotten the free car thing when it was being given away but I signed up and never got selected for one. I'm in the top 95% of listeners in the US and have had premium for some years now but that's not good enough.,4,2,
20-01-2022 22:04,"Great app for listening to music. Especially since you can close it and still listen to music while doing other things on your phone. Just hate the ads, but I guess that's what pays for the free version if you don't pay for it lol.",4,3,
20-01-2022 22:02,"When u change song, old song stays in now playing banner.",3,0,
20-01-2022 21:51,I luv Spotify. Any music I want at my fingertips. Like making my own Playlist.,5,0,
20-01-2022 21:48,Ad ad ad full song full song ad ad ad??ðŸ˜¬ It's ok to have ads after 8 songs but it even gets worse when all the 3 ads are of spotify premium..... Premium- have no money for that!! Please understand spotify and reduce the number of ads,2,5,
20-01-2022 21:46,"I only noticed lately but i haven't had the lyrics function for about 2 years.. best app for me for playing music but really when i saw that in other devices it had lyrics function it made me realise how i had not been getting the most out of what I've been paying.. which to me makes no sense.. still not gonna leave this app because of my playlists... STILL VERY DISAPPOINTING! Update; Today i was very frustrated so I tried using another account, turns out it's not the device. It's my account!!",1,32,
20-01-2022 21:46,I have premium so I don't have ads. But I definitely love this app.,5,0,
20-01-2022 21:23,The app opens by itself and interferes with my Bluetooth and other music apps,1,0,
20-01-2022 21:12,"What the hell have you done to this app. Its stops randomly, cant even see whats playing so no chance of pausing. Paying full premium. Need an update soon to sort that mess out. Whoever done last update needs sacking.",1,2,
20-01-2022 21:12,The UI is very hard to use like a simple drop down menu should have directly download option as we have to forcefully download the complete album instead of priority songs as well such kind of more simple UI is required,3,2,
20-01-2022 21:12,Finally took the plunge to get Spotify after much pestering by friends. Having a good time with it,5,0,
20-01-2022 21:06,This app is extremely awesome. I love it. It is so easy to play what you want when you want to. Highly recommend.,5,0,
20-01-2022 21:04,"I really like it! It has all kinds of music, and is easy to use. No too many adds and I can listen on the go.",5,0,
20-01-2022 20:58,Issue when listening to podcasts: the podcast will pause or go to an ad then show the episode as played âœ”ï¸ then start over. Its happened several times.,2,1,
20-01-2022 20:53,"Freemium app. If you aren't paying money, and an artist you like drops a new single, its not even guaranteed to be one of the songs you hear before you use all your skips, even if you start from the album page that the song is on.",1,1,
20-01-2022 20:53,Great being able to access any artist/album/song I want but having zero control on when the app opens despite adjusting the settings has me pretty peeved. I'm ready to start saving $12 a month and remove the app altogether.,1,0,
20-01-2022 20:49,Its good very good all tho my account isnt leting me log in.Why?I tap my account and then loads for five sec and says try again. Same with my other email.Fix it so i can listen again,4,1,
20-01-2022 20:47,"I cannot go 30 mins without getting 7 suggested songs in a row, which wastes my skips and forces me to listen to something I don't want to listen to",1,0,
20-01-2022 20:45,Amazing but missing one of my favourite bands/albums ðŸ˜­ so 4stars until the band Atheist and their album Elements shows up...,4,0,
20-01-2022 20:24,Podcasts on Spotify sucks so badly. I wish they would stick to what they know or made another app for podcasts. This is the worst podcast experience,1,0,
20-01-2022 20:20,Humanity's fundamental right of free speetch is protected by this app alone! My heroes! Plus the music is fire!ðŸ”¥ Podcast selection is fire!ðŸ”¥ 10/10! Thank you devs.,5,0,
20-01-2022 20:00,"I rate this app a 5 out of 5, but please give us (Spotify Premium subscribers) the lyrics and GIF artwork.",5,0,
20-01-2022 19:47,Works really well the pre made song library's are really good I highly recommend this app for listening to music,4,0,
20-01-2022 19:45,"The app if very good and responsive, with crystal-clear audio. BUT there is one problem (only on phone), the 'We added' section make it so in a playlist its hard to actually find the songs in the playlist and you can't infinitely skip with no Spotify Premium. So when I play a playlist, I end up not being able to listen to the songs and it is really frustrating. Please Spotify devs and creators, PLEASE FIX THIS! This one problem has made me switch to Soundcloud, where there is NO problems. :(",4,0,
20-01-2022 19:36,Better interface than any other music app. User friendly and customization is really easy too. The sound quality is impressive. Membership definitely worth the price.,5,5,
20-01-2022 19:22,It's so cool to finally find a music that everyone enjoys- thank you so very,5,0,
20-01-2022 19:20,"Love the app , Instant music and more !!",4,0,
20-01-2022 19:14,"I love Spotify, I switched between apple music and Spotify couple of times because of country restrictions. But now it's officially available in my country and I choose Spotify anytime over apple music. Damn, I'm wowed how Spotify AI finds music to match my taste. I searched in Google play and came to write this review middle of night, I'm totally satisfied with amazing Spotify algorithms.",5,38,
20-01-2022 19:05,Many people uninstalled it just because of the annoying ad made purposefully to annoy and get people on Spotify premium led to people stopped recommending it and switched to other apps . But the best music is here,1,0,
20-01-2022 19:04,This is the best music app spotify > any other music app,5,0,
20-01-2022 18:59,"love it, use it all the time. Plus I have the family plan so my kids use it all the time too!",5,0,
20-01-2022 18:46,What a scam! I was still on spotify premium and availed a promo that gives me an extra 1 month free subscription. It says my subscription will end on Feb. 21. It's still January 21 and you have pause my premium subscription to let me pay again without even utilizing the whole premium package I have payed? What a scam Christmas Offer!!!,1,0,
20-01-2022 18:31,my podcast button doesn't work and always closes spotify whenever I try to click on podcasts. I love this all so much but this problem is changing my decision,3,5,
20-01-2022 18:30,If you change any settings your going to have to uninstall the app or it will just never work right again,1,0,
20-01-2022 18:26,"For some reason the performance on my phone is terrible lately (Google pixel 4a, Android 12). It used to be ok, but now I'm getting < 10 fps while scrolling my playlists. And the faster I scroll the lower the fps to the point where I have to wait for a second or two for the songs to be rendered",3,5,
20-01-2022 18:07,"Before I was a pronounced conservative on social media, I never had an issue. Now it randomly stops, and I am going to be saving $10 a month. No idea why it started to quit my music on its own.",5,1,
20-01-2022 18:00,Music quality is best but sometimes your ads! So worst,1,0,
20-01-2022 17:57,I love it and the listening options. My only complaint is that the music randomly stops playing and I have to open my phone to get it to start playing again.,4,0,
20-01-2022 17:56,Even if you pay for premium you'll be getting ads things like podcasts.,2,1,
20-01-2022 17:54,"After the recent update, I am not able to use and open the app anymore. I have been a premium user ever since but this recent update is not accepting either my username or email address. Please fix this error/issue asap.",1,6,
20-01-2022 17:54,pressing Next in Discover Weekly displays details of the second next song then the correct one; hiding a song does not skip to the next one when music is played on another device and is not immediately marked as hidden on the other device but only after the app is restarted.,1,4,
20-01-2022 17:37,I do like the app but I don't like how there is limited skips and its so annoying I hope they fix that.,3,0,
20-01-2022 17:35,"I can't put any of the music on loop, and when I close the app to go to another app while I have my music playing it plays a whole different song I never even clicked",2,0,
20-01-2022 17:34,"I love Spotify, everything about it. My only hatred for it is the temptemental connectivity issues when connecting with smart speakers (Google in my case) speakers show up, then their gone, music cuts out at random at times. Which if your having a party is VERY annoying. Music will continue playing on my speakers, but it won't show as a song playing in Spotify, so you have to restart...basically it's massively glitchy when connecting with Google products and it cheeses me off. Fix it!",3,42,
20-01-2022 17:33,"I get 3 ads, then 1 song plays, then I listen to 3 ads. Not worth it, I hear more about nonsense than the actual music I use the app to listen to. Also it never saves my playlists.",1,0,
20-01-2022 17:27,This experience of music is really sometimes and how you can find the right music for your mood is a opertunity that it just makes me want to SING.,5,1,
20-01-2022 17:26,"This is by far one of the best apps. The ui is sleek, suggestions work great , my family has no problem with paying the relatively small cost of the family premium membership (which covers our 4 accounts), great music selection, I've started listening to some podcasts. And it is just overall a solid app. The only problem I have with it would be how much space its takes up, but with how much I use it that's worth it",5,0,
20-01-2022 17:24,"Good, this could be much better if we can Play karoke track & sing songs!ðŸ˜Š",4,0,
20-01-2022 17:19,"i like spotify cuz i can listen a music while playing on ps4, but there is problem since yesterday. all device that connected to my account has been logged out by it self, and then i can't log in. please fix this issue so i can listen to musics again.thank you!",5,1,
20-01-2022 17:05,"1 star since music quality is good, but I literally have to wait and restart the app for 15 mins or so just for it to be open. Mind you, I am a premium user, on a duo plan to be exact.",1,7,
20-01-2022 17:02,"Spotify is Soo cool but i want to ask something to the developers, don't update the app too much cuz sometimes it stops working after an update...then u have to wait for the next update to come and then it will work but sometimes it still doesn't work so u have to wait more... overall Spotify is a good app...BTSðŸ’œARMY",1,12,
20-01-2022 17:01,"I'm giving Spotify 5 stars because it's one of my favorite apps. However, I'd suggest adding a feature to confirm if a user is sure when deselecting the ""download"" button on playlists. I accidentally did that the other day and had to download a whole 2 gb Playlist over again. Which sucks because data is expensive in my country.",5,16,
20-01-2022 17:01,The recent updates make the songs stop randomly and the number of ads make the experience annoying. The now playing freezes on the last song and nothing except stopping the app and relaunching it helps.,1,11,
20-01-2022 16:38,I love this app but the constant stopping is irritating ne to the point of canceling my subscription! I just updated 2 days ago and updating again. I really hope this update fixes the issue or I will be looking for a new app.,3,4,
20-01-2022 16:37,The app will just stop in the middle of a podcast and I have a hard time switching from podcast to podcast. I pay for the app and I have Uninstalled and reinstalled to see if it was something weird and I am still have trouble.,2,1,
20-01-2022 16:31,"The best of its kind. Smooth UI, superd music algorithm. I tried the other ones but none came close overall.",5,3,
20-01-2022 16:23,Skips what i listen to at least once a day or just shuts of all together. Good app just not as consistent as some other apps out there.,2,0,
20-01-2022 16:20,My spotify has been skipping every song that has been playing after the song plays for about a second or so. I have tried uninstalling and restarting my device but nothing has been able to fix the problem. Can't play any songs without them being skipped. :/,1,2,
20-01-2022 16:10,Its been two release that the app is malfunctioning. Now the play footer simply disappeared so there were no way to pause a music. The previous releases the play footer hanged and did not reflect the actual current song,1,2,
20-01-2022 15:51,"I use to absolutely love this app, I've paid for premium for years. How ever I've noticed the last couple months the app isn't working like it use too. I'm having problems with it connecting to my car , which use to be automatic via Bluetooth.",2,10,
20-01-2022 15:51,I hate how you have to get premium just to listen to music 9 bucks just to listen to the music I like. And if your 14 day trial ends you can't see your music and can't decide if you want to listen to depending on your mood. I wish that it could go back to normal when you had your 14 day trial. ðŸ˜ž,3,2,
20-01-2022 15:47,I absolutely love Spotify and would be lost without it.,5,0,
20-01-2022 15:45,"I'd say a great app but it's expensive just to be able to skip or go back, which in my case, I find it annoying.",3,1,
20-01-2022 15:43,App constantly freezes and loses internet connectivity on my Samsung Galaxy S21 plus,1,0,
20-01-2022 15:41,"This app monitors your preferences pretty well, thats the main thing i like about it. I hate how inaccessible the app is without premium, compared to it's PC equivalent it's pretty bad",3,1,
20-01-2022 15:39,"The app is very buggy. So I'm mostly listen in offline mode but when I go back to online mode, the app still thinks I'm in offline mode and that means I couldn't search an album/song/artist. Which sucks alot.",3,0,
20-01-2022 15:32,brilliant but if you can't afford to subscribe too many adverts but that's what you get if you don't pay,5,0,
20-01-2022 15:09,Performance of the app is not great (long load times even when offline and all I want to do is play my downloaded music/podcasts). The UI makes more sense on the PC version.,4,8,
20-01-2022 14:34,Love Spotify. I love that you can listen to the audio while the screen is off. Other platforms don't allow you to shut off the screen and thw audio still plays.,5,1,
20-01-2022 14:27,Recently its been cutting my music off and not working..so ive been usung youtube to listen to music but I can't do that at night. I hope you fix this pronto.,3,1,
20-01-2022 14:25,I am really upset i am use Spotify for years but now whenever i try to open such to right a new song name it got exit please do something on this,3,0,
20-01-2022 14:20,The ads are not at all good for the ones who can't take premium,1,0,
20-01-2022 14:07,"Okay, this app is good over all, but it has it's bad things. First one is the amount of ads, after 2 songs it plays like 4 30 seconds long ads, and it's just annoying. Second, I don't know if it happens to android users, or just me, but when I'm using it on my phone the music stops by itself. Third, i had to delete an account because it had a deleted email linked and I couldn't change it since I can't have premium. You guys are just ""rude"" to free accounts. I'd be thankful if you changed that.",3,286,
20-01-2022 14:01,Best music experience ever bit try to not to put add after every song or after every two songs,5,0,
20-01-2022 13:56,The app is great but that doesn't mean it doesn't have problems so one prob that I have is when I start shuffle playing my liked music it plays music I've never heard of before so if you could fix that I might change my mind,4,2,
20-01-2022 13:55,The amount of ads is way too much recently! And all they promote in these ads is to switch to Spotify subscriptions!! Pathetic!,1,0,
20-01-2022 13:34,Love it! No ads for me. Worth the money!,5,0,
20-01-2022 13:27,"Albums not showing liked songs but playlists do, which is very strange but it's a way different experience on iOS. I think features like that give better user experience and a unified user experience as opposed to some features being unavailable based on the device. I have a lot of suggestions and key areas that need to be addressed but I'm not a UI/UX designer at Spotify so please figure it out. You can hire me tho ðŸ™ƒ",4,5,
20-01-2022 13:26,Perfect! I love music and I found it in Spotify... â¤ï¸,5,0,
20-01-2022 13:25,My favourite player. Easy to access data from any device. Easily maintained playlists and liked song. And of course premium has greater features. Love this player.ðŸ˜ŠðŸ‘Œ,5,5,
20-01-2022 13:18,To Spotify Incredible Music's you've got there man now though!!,5,0,
20-01-2022 13:16,"Ever since I made a spotify account, it's been my main music player. Been paying $9.99 a month for premium for over 5 years now.",5,0,
20-01-2022 13:15,When I choose a song ...a totally different song plays . I tried to delete and download it again but nothing changed...this is the worst app ever . It works well for a few days then it starts it's things ....,1,0,
20-01-2022 13:07,"Happy with the paid service, aside from prices creeping up every 5 minutes. Obviously artists demanding more than minimum wage in line with inflation I guess. My real gripe with spotify, is the free version is only worth listening to if you don't mind adverts every 2nd song, making it more irritating than radio dj's. As a result of this passive aggressive sales tactic I'm now deleting spotify.",2,45,
20-01-2022 13:04,"I can't even hear one single song because it only allows me to hear a section of the song. If I put it in a playlist, Spotify would just add random songs that I don't like which is not removable without premium.",1,0,
20-01-2022 13:04,Great experience the premium options are very affordable and the app works well with alxea,5,0,
20-01-2022 13:03,"I honestly cannot figure out how to use this. I have three decades of experience in IT, and this UX is utterly baffling to me",1,0,
20-01-2022 13:01,Explicit content is everywhere and the filter doesn't filter so many songs. On top of that I've been getting ads that have explicit content in the songs.. that's disgusting. And there's no option to report the ads so I guess I'm stuck at listening to those songs where they say all the dirtiest words and everybody around me including kids will have to listen to those random ads.,1,1,
20-01-2022 12:59,I love this app. I use it daily. Only reason for not giving 5 star review is that you have to pay to get add free and skipp songs as you please.,4,3,
20-01-2022 12:52,I used to love Spotify because it doesn't take much data and even play songs when data gets exhausted. But from about one week it has been using a lot of data and becuz of this reason I'm unable to listen songs cuz I'm a student and nowadays online classes are going on so I can't waste my data on listening to songs. So please make sure your app doesn't use much data because it's really disappointing ðŸ˜¢.,1,5,
20-01-2022 12:34,"Rest all is amazing, the only problem is the large number of advertisements. The moment the mood lightens, advertisements are thrown on my face which makes it annoying many times. Please do something about that too.",3,4,
20-01-2022 12:26,"I love music its a huge part of my life. I am very diverse in what I listen to, it depends on my mood . With Spotify you can find something for every mood of any day. So great ðŸ‘",5,6,
20-01-2022 12:14,If you don't pay for Spotify it play random songs then why don't they just make this a paid app,1,0,
20-01-2022 12:07,It'd be better to add an option to identify songs around me and make all features accessible for free.,1,2,
20-01-2022 12:02,"I actually like it but earlier when i want to play a song on my playlist idk what just happened cause you can't pick what song you want,you can only play randomly.",3,3,
20-01-2022 11:39,"first of all, its like my bff cuz i spend most of the time on spotify it cures me in all the ways but since this morning i've been facing some issues... whenever i'm trying to hit the search option it just closes the application. I really want this to be fixed <3",4,8,
20-01-2022 11:36,I can't even download music no option for tht ðŸ˜  i waited my data with this app,1,0,
20-01-2022 11:26,Good music app but one that many tamil songs of lyrics are mistakes,3,0,
20-01-2022 11:19,You have to listen to a whole playlist to listen to one song that you want please change the update I liked it better before like for example if I want happier than ever by Billie eilish I have to listen to a whole playlist just to listen to that and nobody likes to do that because if you want one song it's not fair that you have to listen to a whole playlist and it is not ok and I really don't think this is a good app just use youtube music and don't download (bad update),1,10,
20-01-2022 10:55,Would be lost without it. Starting to explore and enjoy the daily mixes more. My playlist is getting longer and longer,5,0,
20-01-2022 10:47,"30 minutes ad free is not working at all, even when the app is running and no skipping of ad. However it keeps saying ""enjoy your next 30 minutes ad free"". If it's not 30 minutes ad free, don't give wrong information.",1,4,
20-01-2022 10:43,"By far the worst app I've ever used. Spent an hour just trying to play one song, but no matter what I tried everything needed premium to even come close to functioning properly. Not once in my life have I hated an app as much as I hate this one.",1,4,
20-01-2022 10:38,"I just started listening to Spotify. The choice of podcasts are good. I do wish they carried more variety of news and information podcasts, but it's ok. The music is good. Easy to use.",5,5,
20-01-2022 10:37,"Always force close after some times, really annoying.. already tried to uninstall, still did nothing",1,0,
20-01-2022 10:29,"What wrong with your Update. We cant even play the Music that we really want. We have to play most of the music before we can play the music that we desire. And whats more, you cant ""NEXT"" after six Try. Omg,. Nice nice. Super. Super annoying.",1,28,
20-01-2022 10:27,"To separate it from other apps, please develop inbuilt DJ tool like, while we are making own music queues/ playlist, there is possibility to also add different dj themes to play the songs track. This would definitely improve user experience",3,1,
20-01-2022 10:00,When i start using it its good but within a week it got problem so can you fix the technical problem like when i want to listen music its not the music that i wanted thats all great app.,3,1,
20-01-2022 09:52,I have been using this app for over 5 year. It is seamless and their podcast feature is wonderful. I also love the reduced fee they offer students for however long a person is a student (there is also a free version available).,5,3,
20-01-2022 09:51,"Full 5 stars. Awesome app. After playing few songs, the app curated the music playlist all by itself, and 95% of it were my most liked ones. Well done, thanks to Devs of Spotify for their algorithm.",5,6,
20-01-2022 09:49,Best app ever in whole world!!!!ðŸ™‚ðŸ™‚ðŸ™‚ pls allow us to lsten music offline without premium!! Love this app!ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸŽ¶ðŸ’“ðŸ’“ðŸ˜ŠðŸ˜ŠâœŒðŸ»ðŸ‘ðŸ»,5,0,
20-01-2022 09:31,I love this app cuz I can play the songs that I like but there's one problem the ads is kinda annoying and I can't fine songs cover,5,1,
20-01-2022 09:26,I'm a premium user but when I download songs and set my internet connection off then I can't able to access the songs I downloaded it will automatically restart the downloading when my data connection is on! Please don't waste your money on Spotify Premium Is The Worst App And I Need Refund!,1,26,
20-01-2022 09:26,Well I don't know about others but I've been having this issue for 2-3 days.The app is not letting me log back into my account and I can't even log in using my mobile number or something else . I hope you fix this issue sooner ðŸ˜‘ðŸ˜‘ðŸ˜‘ðŸ˜‘ðŸ˜‘,1,16,
20-01-2022 09:23,The App is good but I cannot Listen to the BBC news Podcast. Everything Else work ... weird,5,0,
20-01-2022 09:20,Its the best app for music ever.. i love it so much only one thing should be inproved that there should be less ads otherwise the app is best...,5,1,
20-01-2022 09:04,Sometimes I have to click through multiple things to get to where I want since I use Spotify for certain playlists depending on the device I use. Spotify home doesn't pick up on this and only shows recently listened to things,5,2,
20-01-2022 08:57,"It's the tip of the iceberg, cuz I have only played a few selections of artists, either individually, or combined albums; in fact, giving me the feeling that they were all preselected for me; such soul melting melodies as moving, also, those I shared these wonderful songs with which were also greeted with rapturous approval.",5,28,
20-01-2022 08:57,Excellent music streaming application! Recently subscribed for 1 year. Very satisfied. Two thumbs up!,5,0,
20-01-2022 08:56,"Great app, but the thing is, even with a full playlist, suggestions are played and I'm really not happy about it, the app has an amazing selection and is really helpful though",3,1,
20-01-2022 08:55,"A library that doesn't have categories, so I have to search for everything. Ad's in Podcasts from Spotify for paying customers, despite a no ads promise.",3,5,
20-01-2022 08:50,I love it it has so many songs to choose from and its random even on your playlist I love it if recommend using it,5,1,
20-01-2022 08:45,"It's really good when it works but then randomly just plays a song that's not on my playlists and I can't get off it and when I skip it, it just plays another random song that I didn't want",1,1,
20-01-2022 08:42,"No high quality subscription available, and no option to play locally on sound systems or even cast / connect using android as a remote. otherwise 5 star. Great interface.",3,1,
20-01-2022 08:37,It's cool lots to choose from and easy to use and inexpensive,5,0,
20-01-2022 07:59,"I am a BLINK and ARMY. I love BTS, BLACKPINK, ITZY,IU SOMI ðŸ’œðŸ–¤ðŸ’ž . I always listen kpop song . This is a great app for song lovers ðŸ˜ðŸ¥° This app is fantastic. Word are less to explain. This app is so good and BLACKPINK COLLABORATION with spotify . Lovely app ðŸ˜ðŸ¥° Download spotify Songs lover ðŸ’œðŸ–¤ðŸ’ž.",5,0,
20-01-2022 07:49,"When I download Spotify it work 2 month very brilliant, except ads, but then after resent update it start showing that you're offline, but my other app is working very good so there is no network issue, and ads are remain playing. Please fix this",2,2,
20-01-2022 07:25,My version of Spotify doesn't show allow me see the lyrics for songs even though I think the version I'm using is up to date. Can I get help with that?,3,1,
20-01-2022 07:16,I love this app. Everything about this app is perfect. It has a great user interface.Sound quality is better than any other music app. Ads are annoying though ðŸ˜…. You will get an ad after every song you hear. Other than that the app is super awesome ðŸ™‚,5,0,
20-01-2022 07:12,"Please add a non shuffle option. And stop add other song in my playlis, it's annoying ðŸ˜’. Its ok for just recommend it, but the song just automatically played without my consent",3,3,
20-01-2022 07:04,"While I enjoy the wide selection of music, PLEASE do not put everything in shuffle. I understand things might be a bit different than what I usually liked about this app, but PLEASE STOP!!! I am sick to death of having to wait on shuffle for my favourite song to come on after six skips an hour! I need the old Spotify back!!! If you don't revert back to a more ""freer"" Spotify, your actions will be documented by third party members and representatives for worse.",2,97,
20-01-2022 07:03,The first couple of weeks I can listen for half hour without adds but after that every two songs add comes in. Really!!,1,0,
20-01-2022 06:52,"App has stopped working, uninstall and reinstalled didn't fix it. Other apps work fine",1,1,
20-01-2022 06:52,"Worst Music App I have ever used in my life. I think, here I listen more ads than music. They give ads after each and every single song that too three back to back ads. People gets frustrated. It doesn't even deserve 1 Star â­.",1,1,
20-01-2022 06:48,"to be honest, this is annoying already, i recently got a new monitor for my pc and a couple days later it just puts the same audio quality from my trash pc to good one. also why isn't Spotify for pc isn't allowed to have both automatic on audio quality?? isn't it unfair that mobile can do it but not pc?",3,0,
20-01-2022 06:37,It's the best of all apps made to listen songs ! Go for it,5,0,
20-01-2022 06:32,Really surprised at the ease of use and the content. Should have been on years ago but didn't realize you had a free version. Great,5,6,
20-01-2022 06:24,keeps saying i'm offline although i have a good signal and data.,1,1,
20-01-2022 06:19,It will not let me sign up for premium because my street is incorrect. I know what damned street I live on. So does Google maps. Why can't you guys figure it out?,1,0,
20-01-2022 06:17,I love using this app so much. Ever since my radios intena broke I use Spotify and listen to my like songs playlist and the fact it cycles through the songs you like makes it great because you never know which of your favorite songs will pop up next.,5,1,
20-01-2022 06:15,There is an issue while trying to play Bbc world service podcasts. Can't play any of the bbc podcasts. I believe many of the listeners already raised this issue. Kindly fix this issue.,1,10,
20-01-2022 05:57,The app won't let me play my music and keeps playing random songs that I don't want,1,1,
